Date,Price,Volume
"Apr 25, 2019",55420.90,5110
"Apr 26, 2019",54410.05,11658
"Apr 30, 2019",52905.00,9371
"May 02, 2019",52424.85,26249
"May 03, 2019",53110.90,12837
"May 06, 2019",53817.85,11787
"May 07, 2019",52944.65,5985
"May 08, 2019",54117.75,12180
"May 09, 2019",54431.20,7410
"May 10, 2019",53947.35,5090
"May 13, 2019",53071.75,2913
"May 14, 2019",53289.85,3264
"May 15, 2019",53559.30,7314
"May 16, 2019",53692.40,5128
"May 17, 2019",54369.70,5326
"May 20, 2019",54761.30,9203
"May 21, 2019",54772.10,5597
"May 22, 2019",55123.85,4630
"May 23, 2019",54818.30,9450
"May 24, 2019",57009.30,8395
"May 27, 2019",56862.65,6040
"May 28, 2019",56416.70,4862
"May 29, 2019",55916.70,4761
"May 30, 2019",55185.25,4519
"May 31, 2019",55265.10,6656
"Jun 03, 2019",56002.45,6624
"Jun 04, 2019",57382.45,11498
"Jun 06, 2019",55805.80,7419
"Jun 07, 2019",55597.50,6447
"Jun 10, 2019",55594.55,4118
"Jun 11, 2019",56197.05,3948
"Jun 12, 2019",55709.50,4485
"Jun 13, 2019",54770.95,6714
"Jun 14, 2019",54704.75,3387
"Jun 17, 2019",54724.70,5755
"Jun 18, 2019",54619.80,4368
"Jun 19, 2019",54495.80,6317
"Jun 20, 2019",54921.70,2777
"Jun 21, 2019",54922.40,3125
"Jun 24, 2019",54660.70,5044
"Jun 25, 2019",55552.90,13088
"Jun 26, 2019",56094.75,5529
"Jun 27, 2019",56501.95,7335
"Jun 28, 2019",56609.60,6063
"Jul 01, 2019",56758.85,3293
"Jul 02, 2019",56667.60,3549
"Jul 03, 2019",56806.65,4265
"Jul 04, 2019",56539.45,3757
"Jul 05, 2019",56003.15,3876
"Jul 08, 2019",54776.25,6867
"Jul 09, 2019",54571.20,6050
"Jul 10, 2019",55196.90,5225
"Jul 11, 2019",56163.90,4222
"Jul 12, 2019",56074.70,3806
"Jul 15, 2019",56132.40,4232
"Jul 16, 2019",56510.90,3608
"Jul 17, 2019",56004.70,4807
"Jul 18, 2019",55538.40,3075
"Jul 19, 2019",53502.85,8765
"Jul 22, 2019",54144.10,3720
"Jul 23, 2019",53941.80,3685
"Jul 24, 2019",54028.60,5309
"Jul 25, 2019",54112.90,4636
"Jul 26, 2019",54338.50,2683
"Jul 29, 2019",53785.30,7924
"Jul 30, 2019",53778.50,4885
"Jul 31, 2019",53548.75,5426
"Aug 01, 2019",53355.60,5918
"Aug 02, 2019",53869.55,5861
"Aug 05, 2019",53352.90,3159
"Aug 06, 2019",53871.15,2796
"Aug 07, 2019",53998.50,4650
"Aug 08, 2019",54699.55,2761
"Aug 09, 2019",57034.45,21845
"Aug 13, 2019",56736.75,7241
"Aug 14, 2019",57293.00,8058
"Aug 16, 2019",56823.60,5761
"Aug 19, 2019",57589.80,4045
"Aug 20, 2019",57548.90,3228
"Aug 21, 2019",57737.00,3921
"Aug 22, 2019",57572.45,5127
"Aug 23, 2019",57859.50,5842
"Aug 26, 2019",58782.40,5060
"Aug 27, 2019",58871.50,4168
"Aug 28, 2019",57924.50,3434
"Aug 29, 2019",57545.65,2946
"Aug 30, 2019",58590.05,4921
"Sep 03, 2019",57801.55,3399
"Sep 04, 2019",57691.20,3013
"Sep 05, 2019",57722.45,2103
"Sep 06, 2019",58754.30,2892
"Sep 09, 2019",58869.10,2887
"Sep 11, 2019",60101.95,6205
"Sep 12, 2019",60658.90,7908
"Sep 13, 2019",60119.95,7070
"Sep 16, 2019",59461.50,2897
"Sep 17, 2019",57852.40,5455
"Sep 18, 2019",58364.55,4374
"Sep 19, 2019",58069.15,2409
"Sep 20, 2019",64642.90,25477
"Sep 23, 2019",66180.25,16170
"Sep 24, 2019",65879.55,8452
"Sep 25, 2019",64499.50,6021
"Sep 26, 2019",62859.60,20476
"Sep 27, 2019",62674.55,7538
"Sep 30, 2019",63291.55,4885
"Oct 01, 2019",61863.40,9209
"Oct 03, 2019",61471.05,5960
"Oct 04, 2019",60938.35,4320
"Oct 07, 2019",61165.10,3561
"Oct 09, 2019",61186.10,6263
"Oct 10, 2019",61174.00,3047
"Oct 11, 2019",61722.70,4974
"Oct 14, 2019",61996.65,4294
"Oct 15, 2019",63027.50,4999
"Oct 16, 2019",62896.90,3660
"Oct 17, 2019",64901.90,7039
"Oct 18, 2019",64019.75,4473
"Oct 22, 2019",64211.30,3206
"Oct 23, 2019",64321.30,5771
"Oct 24, 2019",63480.20,8461
"Oct 25, 2019",63285.60,5263
"Oct 27, 2019",63324.35,534
"Oct 29, 2019",65171.15,10839
"Oct 30, 2019",64893.30,5400
"Oct 31, 2019",65673.75,7189
"Nov 01, 2019",64965.80,7154
"Nov 04, 2019",64440.35,5008
"Nov 05, 2019",63855.75,5484
"Nov 06, 2019",63637.75,3245
"Nov 07, 2019",63522.60,2116
"Nov 08, 2019",64454.45,15991
"Nov 11, 2019",63085.20,7175
"Nov 13, 2019",62959.15,4688
"Nov 14, 2019",63621.50,3395
"Nov 15, 2019",63950.50,3201
"Nov 18, 2019",64393.55,3043
"Nov 19, 2019",63539.35,2672
"Nov 20, 2019",63058.45,2999
"Nov 21, 2019",62546.50,3752
"Nov 22, 2019",62651.35,3155
"Nov 25, 2019",63860.15,5750
"Nov 26, 2019",63092.35,4604
"Nov 27, 2019",63004.00,4315
"Nov 28, 2019",63982.60,4581
"Nov 29, 2019",63397.05,2797
"Dec 02, 2019",62723.05,4456
"Dec 03, 2019",62061.70,4973
"Dec 04, 2019",62092.10,4926
"Dec 05, 2019",61760.25,7439
"Dec 06, 2019",61533.20,6126
"Dec 09, 2019",62490.40,3917
"Dec 10, 2019",62070.10,3345
"Dec 11, 2019",62050.20,2791
"Dec 12, 2019",62692.10,2718
"Dec 13, 2019",63926.35,4829
"Dec 16, 2019",64254.25,5929
"Dec 17, 2019",64703.75,3451
"Dec 18, 2019",64126.90,8346
"Dec 19, 2019",64080.05,3274
"Dec 20, 2019",63765.20,4087
"Dec 23, 2019",63680.90,3576
"Dec 24, 2019",63611.75,2205
"Dec 26, 2019",63141.75,3506
"Dec 27, 2019",65639.45,8889
"Dec 30, 2019",66252.40,9010
"Dec 31, 2019",66330.30,6007
"Jan 01, 2020",66709.05,4235
"Jan 02, 2020",67302.55,6603
"Jan 03, 2020",66583.45,5527
"Jan 06, 2020",65508.95,10446
"Jan 07, 2020",65334.10,10835
"Jan 08, 2020",64871.55,7222
"Jan 09, 2020",66917.70,9491
"Jan 10, 2020",67493.65,9439
"Jan 13, 2020",67016.70,5981
"Jan 14, 2020",66696.10,8147
"Jan 15, 2020",66271.70,7937
"Jan 16, 2020",67059.40,9044
"Jan 17, 2020",69312.90,22381
"Jan 20, 2020",68510.75,9587
"Jan 21, 2020",67930.15,3847
"Jan 22, 2020",67851.15,4575
"Jan 23, 2020",69878.65,9651
"Jan 24, 2020",70407.35,8680
"Jan 27, 2020",70309.35,7624
"Jan 28, 2020",69864.70,5883
"Jan 29, 2020",70372.55,4712
"Jan 30, 2020",69818.60,6362
"Jan 31, 2020",69674.75,4805
"Feb 03, 2020",69462.65,6669
"Feb 04, 2020",71680.15,12327
"Feb 05, 2020",72390.80,10788
"Feb 06, 2020",71636.35,5926
"Feb 07, 2020",70960.45,5974
"Feb 10, 2020",73247.90,29310
"Feb 11, 2020",71381.70,13405
"Feb 12, 2020",71675.95,5903
"Feb 13, 2020",71525.15,5184
"Feb 14, 2020",71799.20,7017
"Feb 17, 2020",71299.80,3950
"Feb 18, 2020",69693.60,9604
"Feb 19, 2020",69959.30,5731
"Feb 20, 2020",70789.50,8466
"Feb 24, 2020",68874.70,4295
"Feb 25, 2020",69133.45,6211
"Feb 26, 2020",68140.00,5155
"Feb 27, 2020",67559.45,6856
"Feb 28, 2020",66393.20,11768
"Mar 02, 2020",65976.30,6419
"Mar 03, 2020",67740.70,8202
"Mar 04, 2020",67053.35,8187
"Mar 05, 2020",67325.15,5745
"Mar 06, 2020",66348.15,9851
"Mar 09, 2020",64261.85,9596
"Mar 11, 2020",63589.85,15621
"Mar 12, 2020",60555.25,17336
"Mar 13, 2020",65929.35,15213
"Mar 16, 2020",61295.05,11325
"Mar 17, 2020",62140.70,14677
"Mar 18, 2020",59921.15,12224
"Mar 19, 2020",57803.75,18081
"Mar 20, 2020",58988.95,12332
"Mar 23, 2020",51970.25,20514
"Mar 24, 2020",52597.70,15772
"Mar 25, 2020",56579.25,16480
"Mar 26, 2020",55343.75,16474
"Mar 27, 2020",56371.25,15883
"Mar 30, 2020",54375.70,39105
"Mar 31, 2020",58164.45,25755
"Apr 01, 2020",55108.85,20661
"Apr 03, 2020",55062.25,33126
"Apr 07, 2020",57701.05,18689
"Apr 08, 2020",57172.75,15231
"Apr 09, 2020",60017.90,17979
"Apr 13, 2020",57399.20,13752
"Apr 15, 2020",57417.75,17187
"Apr 16, 2020",60441.90,22062
"Apr 17, 2020",61638.30,15847
"Apr 20, 2020",61384.00,9847
"Apr 21, 2020",58864.75,12668
"Apr 22, 2020",58221.95,14951
"Apr 23, 2020",58712.35,8688
"Apr 24, 2020",58805.40,8119
"Apr 27, 2020",59206.55,7821
"Apr 28, 2020",59075.70,6233
"Apr 29, 2020",59203.70,8035
"Apr 30, 2020",60510.65,18800
"May 04, 2020",57987.30,9677
"May 05, 2020",57750.00,9615
"May 06, 2020",58362.70,8360
"May 07, 2020",58831.05,7492
"May 08, 2020",58874.90,9752
"May 11, 2020",58791.20,12163
"May 12, 2020",57632.10,8170
"May 13, 2020",59645.15,16232
"May 14, 2020",58132.60,6586
"May 15, 2020",58135.55,8049
"May 18, 2020",56356.05,9020
"May 19, 2020",56828.20,6472
"May 20, 2020",57298.90,7045
"May 21, 2020",57451.50,4818
"May 22, 2020",57434.10,4096
"May 26, 2020",57726.10,6257
"May 27, 2020",58078.80,5430
